web-scraper-order,web-scraper-start-url,total_ads,ad_id,ad_start_date,ad_status,ad_count,ad_text,ad_cta_text,ad_video,ad_image-src,ad_brandname,ad_cta_domain,ad_cta_title,ad_cta_subtitle,domain_name
1692280077-4210,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22molekule.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~70 results,5.63E+14,17-Jul-23,Active,6.0,You can rest peacefully knowing that the Air Mini+ and Air Pro bundle has what it takes to peacefully bring clean air to spaces big and small.,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/348267145_1625143291287731_2741576558004931354_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=5QzZXGNYwe8AX8ZkNy9&_nc_ht=scontent.fblr2-1.fna&oh=00_AfC3lopx4-Jx2_OWgEejRIygEdMQZlNm3rWPB6TxGBHZ1Q&oe=64E29069,Molekule,MOLEKULE.COM,Double down on fresh air with Molekule.,,molekule.com
1692280077-4211,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22molekule.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~70 results,2.95E+14,13-Jul-23,Inactive,1.0,,Learn more,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/360087076_1313028472967521_7916068257014260347_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Hd0ykXbKt7wAX8bNygm&_nc_ht=scontent.fblr2-1.fna&oh=00_AfDGgDZ7CBKy4mPHcHKDJD6iGV--6co2tpICT_PAaIEToQ&oe=64E2B9C7,Molekule,MOLEKULE.COM,What Makes Air Quality Poor?,"Here at Molekule, we talk about air quality a lot. We research, think about and write about air quality a lot too. Sometimes you have to get back to basics and explore the fundamental problem of poor air quality. In order to understand what good air quality is, we need to know what makes air quality...",molekule.com
1692280077-4213,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22molekule.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~70 results,1.20E+15,04-Jun-23,Inactive,1.0,"Air quality is at a low right now. Find out how to safeguard yourself, your home, and more.",Learn More,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/347228082_751736893103958_858282745987684971_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=kdT8HCpt4rgAX-kF5-D&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCanFBvIdkx-w7Gj1ap_yVBbMRL2iPZiZm0ptJHEepdzg&oe=64E2C272,Molekule,MOLEKULE.COM,,,molekule.com
1692280077-4215,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22molekule.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~70 results,7.86E+14,24-May-23,Active,,"Sana gets it! Before any spring cleaning starts, she fires up her Molekule to capture and destroy airborne irritants like dust mites, pet dander, pollen, and VOCs from cleaning solutions. If you want a glam home, start with your air.",Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/349057724_1252185018757786_8587356802643651146_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=36fbKiEDQDsAX-3mpQj&_nc_ht=scontent.fblr2-1.fna&oh=00_AfDZcoKJDsVQ6bZ7lgts5i0WkymTmJoWf0-rL6SFt48TYw&oe=64E30677,Molekule,MOLEKULE.COM,,,molekule.com
1692280077-4216,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22molekule.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~70 results,1.55E+14,22-May-23,Active,,"The Air Mini+ purifier has a small footprint, making it a user-friendly, intuitive choice for the compact spaces in your home.",Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/348737760_624554622921418_2601843546883367035_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=jQ3Z6mvaJ2gAX82yskc&_nc_ht=scontent.fblr2-1.fna&oh=00_AfAEd-o2cpE-e6Ayqxocs9LQkv0tMwsOdb_0yT0EhZFMkw&oe=64E30E02,Molekule,MOLEKULE.COM,Add the Molekule Air Mini+ to your bedroom.,,molekule.com
1692280077-4219,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22molekule.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~70 results,5.62E+14,12-Jan-23,Inactive,1.0,,Learn more,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/324426972_702731731390234_8297117222784934623_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Lw7aPx4azLAAX8db_G5&_nc_ht=scontent.fblr2-1.fna&oh=00_AfB-uhGKKIII0Xlab3joyzFnd572TumWWtmIg6dRhvZGPA&oe=64E24427,Molekule,MOLEKULE.COM,How to cook healthy food without ruining your air,taken. Different cooking methods come along with different degrees of risk. Most of us are aware that burning natural gas to cook indoors will always have a bigger negative impact on air quality than cooking the same thing with an electric stove. Everyone should be cooking healthy food for all of th,molekule.com
1692280077-4222,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22molekule.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~70 results,2.67E+15,13-Nov-19,Inactive,1.0,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/130206549_382427879706547_1521964809528872233_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=H36lH-snen8AX_HMJFQ&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCU0ajg6sqsZsVZMKs2jfbYtDczxKR_PFRzPPE6gE8yGA&oe=64E36411,Molekule,MOLEKULE.COM,Order Air Mini Today,Meet Molekule Air Mini: the newest air purifier to use PECO technology. Its portable size makes it perfect for small rooms up to 250 sq. ft. and is still more effective than traditional air filters.,molekule.com
1692280077-4233,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22molekule.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~70 results,1.62E+15,24-Apr-19,Inactive,60.0,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/126021439_372103420680997_8996227522145068748_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=LGijdkSZhmMAX8XOM8t&_nc_oc=AQnR4d4cVq2V_u17ktcVkaPAETrt-Y25xlG4xiFE6pLxOPI0hb1ODaa5Gff99-3empk&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAvmspJb3ZmC1lRcbjX0BplQ9fBB3hPKLtGN-H-wKPv3w&oe=64E399CD,Molekule,MOLEKULE.COM,Plant a tree today.,"Molekule uses nanotechnology to break down pollutants on a molecular level. Allergens, mold, bacteria, viruses, and airborne chemicals (VOCs) are completely destroyed.",molekule.com
1692280153-4235,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.15E+15,14-Aug-23,Active,3.0,,Sign Up,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366611745_238535281952693_3962190868198729166_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=toBG_pE1kH4AX8SC40I&_nc_ht=scontent.fblr2-2.fna&oh=00_AfA7aFY5FcHH0cMkdKWl3nH3CQTLn9h0G8zaJnwnY9GeSw&oe=64E29D36,Sakara Life,SAKARA.COM,,Delivered to Your Door,sakara.com
1692280153-4236,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,9.88E+14,09-Aug-23,Active,,,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/350645049_800748224911762_2329460982938139449_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Q-RMhwbUCMgAX8eAV5D&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAoB5XmypfOjjx6lf7WUF-MZhaZ6cAPa8M-gyc5rWs-Ug&oe=64E3AC6D,Sakara Life,SAKARA.COM,,,sakara.com
1692280153-4238,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,8.05E+14,05-Aug-23,Active,5.0,,Learn More,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/361110590_1913204415723776_2416036629897970957_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=R690jOLcGgQAX8znnkw&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBLMJPIe3JzGA65f4XOnnVQoH3t0m1L2fmHmPsW1Z335g&oe=64E31ED9,Sakara Life,SAKARA.COM,,Get the recipe,sakara.com
1692280153-4241,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,9.50E+14,09-Aug-23,Active,,,Learn More,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/356055266_519726773649629_2472878407787611460_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=I8BmZAmXuJcAX8THaip&_nc_ht=scontent.fblr2-1.fna&oh=00_AfD9tN6KPcvzNyTH_sQSF3zxt1j8XzfHp8e2WVqlEdyLKw&oe=64E3A727,Sakara Life,SAKARA.COM,,…and hello to Sakara lunch.,sakara.com
1692280153-4245,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.57E+15,14-Aug-23,Active,4.0,,Listen Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366335546_514867330827683_7472429309585384044_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Ejg8JzIsVHQAX8_MRyY&_nc_ht=scontent.fblr2-2.fna&oh=00_AfC8wo5V7POixc4OAV14bdjLs5fJvVXJWGRkulScc_N2dQ&oe=64E2582B,Sakara Life,SAKARA.COM,,Listen now,sakara.com
1692280153-4247,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.58E+15,08-Aug-23,Active,,"Prioritize your health and nourish a body you love—with our organic, plant-rich meal program designed for results.",Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/348588762_2989097887889798_3243220032730648287_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=O9t-o1QmZw8AX8LV3mL&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAC4J_cntlIipOOrDwYdSnElGXR8P2rXP2KOUrR9ZRzPw&oe=64E3BEF9,Sakara Life,SAKARA.COM,Performance System | Life-Transforming Program,"Backed by science, guided by spirit.",sakara.com
1692280153-4248,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.09E+15,14-Aug-23,Active,,Start prioritizing yourself today and nourish a body you love. Invest in your health and complete your purchase.,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/367451853_672527081105337_5990756672044824609_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=LPdbMxWNrMEAX_Lze-W&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDh1uRzcT1ui4Tq8w13VVo0KH2jd8_DrQJmitkl5N2y1g&oe=64E39A16,Sakara Life,SAKARA.COM,Sakara Life,"*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.",sakara.com
1692280153-4249,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,2.61E+14,14-Aug-23,Active,6.0,,Learn More,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366587193_1598690497321243_7037114325529254269_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=mGSGpMFvRjsAX_ogRMM&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBSR2l0XwlucQ4qR_M1CWggQT4d42ZJL0wQipy3vCydZA&oe=64E29A66,Sakara Life,SAKARA.COM,,And how to prevent it,sakara.com
1692280153-4250,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,6.52E+14,09-Aug-23,Active,5.0,,Learn More,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/362617464_964079404828827_7053262049857296864_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=kMLKPWNv-rAAX9VI1CL&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCt_fVSHl4GBWr4DDbb9hqSvsyouiY7oNp_WKRPoy8SDQ&oe=64E2DBE7,Sakara Life,SAKARA.COM,,,sakara.com
1692280153-4254,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.11E+14,14-Aug-23,Active,4.0,,Sign Up,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/366542543_611489281055648_8254542944567806266_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ImFw4cX0aR0AX8lu40u&_nc_ht=scontent.fblr2-1.fna&oh=00_AfAFDB5N7v89x8Ih1BIozjwi376qO5844zeNO2X4BYtCMw&oe=64E30369,Sakara Life,SAKARA.COM,,Now’s the time,sakara.com
1692280153-4255,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.39E+15,08-Aug-23,Active,,Come back! Our targeted nutrition programs are the first step toward a healthier you.,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/357069488_167151803040832_7591366379685074022_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=mXi9EyUh4dUAX-VZBU5&_nc_ht=scontent.fblr2-1.fna&oh=00_AfC0R_oxxoRnWJHqMZly7TDTStHjZthRWgfh0O8wU-SdQQ&oe=64E3091F,Sakara Life,SAKARA.COM,The Bridal Program | 20 Days of Meals & Pampering Gifts,"Backed by science, guided by spirit.",sakara.com
1692280153-4258,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.46E+15,09-Aug-23,Active,4.0,,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/359442796_135721259554409_1577859049283155136_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=6R1IwhGphPkAX-fX6Rt&_nc_oc=AQnhUPMkIesDr1krdBLCOtcsDcgQ38tUZwxhaeGJ-XyFH28kmmrr-z1RAEoIF54jM38&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAfyxxH6VhkPzslg7GdUORLe6bWpYfzEAfgXq2sJDjoHA&oe=64E307D6,Sakara Life,SAKARA.COM,,,sakara.com
1692280153-4259,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.39E+14,05-Aug-23,Active,,,Learn More,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/355896998_792654888861735_4844382688732410198_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=tMMqBGn5bTQAX8GEUpl&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAvju8P92ua9aXeFDXvk8Mf4sLGbFmwCW_-JaMTZ-pJHw&oe=64E351D8,Sakara Life,SAKARA.COM,,"Plant-rich, delivered.",sakara.com
1692280153-4260,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.17E+15,15-Aug-23,Active,3.0,We know you want to give Sakara a try… This is your sign.,Sign Up,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/367416390_306458972050670_2941920874849234642_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=iJur8lHlGfgAX-JUa1E&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCSjfMDBjq9HEQEWIbouLBpwquF5M7eEjsp_Zsb_sHxvg&oe=64E2E007,Sakara Life,SAKARA.COM,Convenient Organic Meals,Delivered to Your Door,sakara.com
1692280153-4262,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.24E+14,25-Jul-23,Active,3.0,,Sign Up,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/358522857_234808026080501_7616616912289060685_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=cMd9JXW-jkkAX-Xojbv&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBZOAy706YREncPQgbUxC4uo-yzmympNx9X5o_b9msN7w&oe=64E3B893,Sakara Life,SAKARA.COM,,"Convenient, clean nutrition",sakara.com
1692280153-4264,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,9.43E+14,09-Jul-23,Active,,,Learn More,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/355478733_2279003022286547_2214644853947579654_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=fj_jTqA0hYEAX_5DrxV&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBXtPO3IZ2PXqfuqNaT4GIyP3_LFyg_0GOrAO16WCVnkw&oe=64E25EB1,Sakara Life,SAKARA.COM,,Get Sakara Delivered,sakara.com
1692280153-4268,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,2.67E+14,09-Aug-23,Active,3.0,,Learn More,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/353034628_170573039179824_4936026914955062428_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=X6h2kzjiptoAX8sDCxB&_nc_ht=scontent.fblr2-2.fna&oh=00_AfB-zDJNbHlfTxtQhgrOZggw0NBZ8Pps9wH0DXbCbq27gg&oe=64E2FCE0,Sakara Life,SAKARA.COM,,Read the Article,sakara.com
1692280153-4270,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,8.08E+14,09-Aug-23,Active,4.0,"The Foundation provides essential nutrients—in highly bioavailable forms—to fill dietary gaps, support optimal health and vitality, and help you feel your best.",Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/358552984_299053269147054_3797646018625110068_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ga3Hc_v8eCYAX_jfZDN&_nc_ht=scontent.fblr2-1.fna&oh=00_AfC5eBEZzehpimc04gi55DpFVOGFM6OgPl-KKu5wNSsu5A&oe=64E3A640,Sakara Life,SAKARA.COM,All-In-One Daily Supplement Pack,,sakara.com
1692280153-4271,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,2.73E+14,05-Aug-23,Active,3.0,,Learn More,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/358453394_213301785014871_1077324359642323310_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=f5C-o4dzLAwAX8PAGBp&_nc_ht=scontent.fblr2-1.fna&oh=00_AfDJOqKayJDwJ5wIBHqiEbYsfQehmvZoqN2cQNjWe1ul9A&oe=64E26625,Sakara Life,SAKARA.COM,,,sakara.com
1692280153-4273,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,3.36E+14,09-Aug-23,Active,6.0,,Learn More,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/362253534_951862712553738_7869272798083909421_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=tU31NXVqUuYAX-GJTHQ&_nc_oc=AQmuuckE1thgRT4EuJJ_1WoOz-F26h-nm6UCOoYPB1a3LMGKsLsDNujA2uM4t5XiCNQ&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCv5Y7zT48eusELTDjztNAqDh0sh6LLV4sm-b3uzWSwoA&oe=64E3B624,Sakara Life,SAKARA.COM,,Signature Nutrition Program,sakara.com
1692280153-4275,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.06E+14,09-Aug-23,Active,3.0,,Learn More,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/356041984_204842835423132_919952055156482107_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=fqWGzhhcDIoAX8C3Xi_&_nc_ht=scontent.fblr2-2.fna&oh=00_AfC1QkLT4q1HVisixKu79XeAX2NxlexgUrh069dVE5KMIg&oe=64E2C35F,Sakara Life,SAKARA.COM,,Find Out More,sakara.com
1692280153-4276,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22sakara.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~270 results,1.49E+15,15-Aug-23,Active,2.0,Transform your life and celebrate summer with 15% off your next purchase.,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366683695_951493722603613_4934244095008750230_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=qwNLOtF6u7YAX-7PLl-&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAmNxbh-nHlRKG04brys0iu1VrHv1AzPzaNzhnUoMhuBQ&oe=64E29288,Sakara Life,SAKARA.COM,Convenient Organic Meals,Delivered to Your Door,sakara.com
